# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2020-08-19 18:16:52 EDT       (nadww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 15266110 KENAI R BL SKILAK LK OUTLET NR STERLING AK
# -----------------------------------------------------------------------------------
#
# Data provided for site 15266110
#            TS   parameter     Description
#          1491       00065     Gage height, feet
#          1492       00060     Discharge, cubic feet per second
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
# 
agency_cd	site_no	datetime	tz_cd	1491_00065	1491_00065_cd	1492_00060	1492_00060_cd
USGS	15266110	2018-05-19 20:00	AKDT	7.61	A	2940	A
USGS	15266110	2018-05-19 20:15	AKDT	7.61	A	2940	A
USGS	15266110	2018-05-19 20:30	AKDT	7.61	A	2940	A
USGS	15266110	2018-05-19 20:45	AKDT	7.60	A	2920	A
USGS	15266110	2018-05-19 21:00	AKDT	7.61	A	2940	A
USGS	15266110	2018-05-19 21:15	AKDT	7.60	A	2920	A
USGS	15266110	2018-05-19 21:30	AKDT	7.61	A	2940	A
USGS	15266110	2018-05-19 21:45	AKDT	7.61	A	2940	A
USGS	15266110	2018-05-19 22:00	AKDT	7.60	A	2920	A
USGS	15266110	2018-05-19 22:15	AKDT	7.60	A	2920	A
USGS	15266110	2018-05-19 22:30	AKDT	7.60	A	2920	A
USGS	15266110	2018-05-19 22:45	AKDT	7.61	A	2940	A
USGS	15266110	2018-05-19 23:00	AKDT	7.60	A	2920	A
USGS	15266110	2018-05-19 23:15	AKDT	7.61	A	2940	A
USGS	15266110	2018-05-19 23:30	AKDT	7.61	A	2940	A
USGS	15266110	2018-05-19 23:45	AKDT	7.61	A	2940	A
USGS	15266110	2018-05-20 00:00	AKDT	7.61	A	2940	A
USGS	15266110	2018-05-20 00:15	AKDT	7.61	A	2940	A
USGS	15266110	2018-05-20 00:30	AKDT	7.60	A	2920	A
USGS	15266110	2018-05-20 00:45	AKDT	7.60	A	2920	A
USGS	15266110	2018-05-20 01:00	AKDT	7.61	A	2940	A
USGS	15266110	2018-05-20 01:15	AKDT	7.60	A	2920	A
USGS	15266110	2018-05-20 01:30	AKDT	7.60	A	2920	A
USGS	15266110	2018-05-20 01:45	AKDT	7.61	A	2940	A
USGS	15266110	2018-05-20 02:00	AKDT	7.60	A	2920	A
USGS	15266110	2018-05-20 02:15	AKDT	7.60	A	2920	A
USGS	15266110	2018-05-20 02:30	AKDT	7.60	A	2920	A
USGS	15266110	2018-05-20 02:45	AKDT	7.61	A	2940	A
USGS	15266110	2018-05-20 03:00	AKDT	7.60	A	2920	A
USGS	15266110	2018-05-20 03:15	AKDT	7.60	A	2920	A
USGS	15266110	2018-05-20 03:30	AKDT	7.60	A	2920	A
USGS	15266110	2018-05-20 03:45	AKDT	7.61	A	2940	A
USGS	15266110	2018-05-20 04:00	AKDT	7.60	A	2920	A
USGS	15266110	2018-05-20 04:15	AKDT	7.61	A	2940	A
USGS	15266110	2018-05-20 04:30	AKDT	7.60	A	2920	A
USGS	15266110	2018-05-20 04:45	AKDT	7.60	A	2920	A
USGS	15266110	2018-05-20 05:00	AKDT	7.60	A	2920	A
USGS	15266110	2018-05-20 05:15	AKDT	7.60	A	2920	A
USGS	15266110	2018-05-20 05:30	AKDT	7.61	A	2940	A
USGS	15266110	2018-05-20 05:45	AKDT	7.61	A	2940	A
USGS	15266110	2018-05-20 06:00	AKDT	7.61	A	2940	A
USGS	15266110	2018-05-20 06:15	AKDT	7.61	A	2940	A
USGS	15266110	2018-05-20 06:30	AKDT	7.61	A	2940	A
USGS	15266110	2018-05-20 06:45	AKDT	7.61	A	2940	A
USGS	15266110	2018-05-20 07:00	AKDT	7.62	A	2960	A
USGS	15266110	2018-05-20 07:15	AKDT	7.62	A	2960	A
USGS	15266110	2018-05-20 07:30	AKDT	7.62	A	2960	A
USGS	15266110	2018-05-20 07:45	AKDT	7.63	A	2980	A
USGS	15266110	2018-05-20 08:00	AKDT	7.63	A	2980	A
USGS	15266110	2018-05-20 08:15	AKDT	7.63	A	2980	A
USGS	15266110	2018-05-20 08:30	AKDT	7.62	A	2960	A
USGS	15266110	2018-05-20 08:45	AKDT	7.63	A	2980	A
USGS	15266110	2018-05-20 09:00	AKDT	7.63	A	2980	A
USGS	15266110	2018-05-20 09:15	AKDT	7.62	A	2960	A
USGS	15266110	2018-05-20 09:30	AKDT	7.63	A	2980	A
USGS	15266110	2018-05-20 09:45	AKDT	7.63	A	2980	A
USGS	15266110	2018-05-20 10:00	AKDT	7.63	A	2980	A
USGS	15266110	2018-05-20 10:15	AKDT	7.63	A	2980	A
USGS	15266110	2018-05-20 10:30	AKDT	7.63	A	2980	A
USGS	15266110	2018-05-20 10:45	AKDT	7.63	A	2980	A
USGS	15266110	2018-05-20 11:00	AKDT	7.63	A	2980	A
USGS	15266110	2018-05-20 11:15	AKDT	7.63	A	2980	A
USGS	15266110	2018-05-20 11:30	AKDT	7.63	A	2980	A
USGS	15266110	2018-05-20 11:45	AKDT	7.63	A	2980	A
USGS	15266110	2018-05-20 12:00	AKDT	7.63	A	2980	A
USGS	15266110	2018-05-20 12:15	AKDT	7.63	A	2980	A
USGS	15266110	2018-05-20 12:30	AKDT	7.63	A	2980	A
USGS	15266110	2018-05-20 12:45	AKDT	7.64	A	3000	A
USGS	15266110	2018-05-20 13:00	AKDT	7.64	A	3000	A
USGS	15266110	2018-05-20 13:15	AKDT	7.64	A	3000	A
USGS	15266110	2018-05-20 13:30	AKDT	7.64	A	3000	A
USGS	15266110	2018-05-20 13:45	AKDT	7.64	A	3000	A
USGS	15266110	2018-05-20 14:00	AKDT	7.64	A	3000	A
USGS	15266110	2018-05-20 14:15	AKDT	7.63	A	2980	A
USGS	15266110	2018-05-20 14:30	AKDT	7.64	A	3000	A
USGS	15266110	2018-05-20 14:45	AKDT	7.64	A	3000	A
USGS	15266110	2018-05-20 15:00	AKDT	7.64	A	3000	A
USGS	15266110	2018-05-20 15:15	AKDT	7.64	A	3000	A
USGS	15266110	2018-05-20 15:30	AKDT	7.64	A	3000	A
USGS	15266110	2018-05-20 15:45	AKDT	7.64	A	3000	A
USGS	15266110	2018-05-20 16:00	AKDT	7.64	A	3000	A
USGS	15266110	2018-05-20 16:15	AKDT	7.64	A	3000	A
USGS	15266110	2018-05-20 16:30	AKDT	7.64	A	3000	A
USGS	15266110	2018-05-20 16:45	AKDT	7.64	A	3000	A
USGS	15266110	2018-05-20 17:00	AKDT	7.65	A	3020	A
USGS	15266110	2018-05-20 17:15	AKDT	7.64	A	3000	A
USGS	15266110	2018-05-20 17:30	AKDT	7.64	A	3000	A
USGS	15266110	2018-05-20 17:45	AKDT	7.64	A	3000	A
USGS	15266110	2018-05-20 18:00	AKDT	7.64	A	3000	A
USGS	15266110	2018-05-20 18:15	AKDT	7.65	A	3020	A
USGS	15266110	2018-05-20 18:30	AKDT	7.65	A	3020	A
USGS	15266110	2018-05-20 18:45	AKDT	7.65	A	3020	A
USGS	15266110	2018-05-20 19:00	AKDT	7.65	A	3020	A
USGS	15266110	2018-05-20 19:15	AKDT	7.65	A	3020	A
USGS	15266110	2018-05-20 19:30	AKDT	7.65	A	3020	A
USGS	15266110	2018-05-20 19:45	AKDT	7.66	A	3040	A
USGS	15266110	2018-05-20 20:00	AKDT	7.65	A	3020	A
USGS	15266110	2018-05-20 20:15	AKDT	7.66	A	3040	A
USGS	15266110	2018-05-20 20:30	AKDT	7.66	A	3040	A
USGS	15266110	2018-05-20 20:45	AKDT	7.66	A	3040	A
USGS	15266110	2018-05-20 21:00	AKDT	7.66	A	3040	A
USGS	15266110	2018-05-20 21:15	AKDT	7.66	A	3040	A
USGS	15266110	2018-05-20 21:30	AKDT	7.66	A	3040	A
USGS	15266110	2018-05-20 21:45	AKDT	7.66	A	3040	A
USGS	15266110	2018-05-20 22:00	AKDT	7.66	A	3040	A
USGS	15266110	2018-05-20 22:15	AKDT	7.66	A	3040	A
USGS	15266110	2018-05-20 22:30	AKDT	7.66	A	3040	A
USGS	15266110	2018-05-20 22:45	AKDT	7.66	A	3040	A
USGS	15266110	2018-05-20 23:00	AKDT	7.66	A	3040	A
USGS	15266110	2018-05-20 23:15	AKDT	7.66	A	3040	A
USGS	15266110	2018-05-20 23:30	AKDT	7.66	A	3040	A
USGS	15266110	2018-05-20 23:45	AKDT	7.66	A	3040	A
USGS	15266110	2018-05-21 00:00	AKDT	7.66	A	3040	A
USGS	15266110	2018-05-21 00:15	AKDT	7.66	A	3040	A
USGS	15266110	2018-05-21 00:30	AKDT	7.66	A	3040	A
USGS	15266110	2018-05-21 00:45	AKDT	7.67	A	3060	A
USGS	15266110	2018-05-21 01:00	AKDT	7.67	A	3060	A
USGS	15266110	2018-05-21 01:15	AKDT	7.67	A	3060	A
USGS	15266110	2018-05-21 01:30	AKDT	7.67	A	3060	A
USGS	15266110	2018-05-21 01:45	AKDT	7.67	A	3060	A
USGS	15266110	2018-05-21 02:00	AKDT	7.66	A	3040	A
USGS	15266110	2018-05-21 02:15	AKDT	7.66	A	3040	A
USGS	15266110	2018-05-21 02:30	AKDT	7.67	A	3060	A
USGS	15266110	2018-05-21 02:45	AKDT	7.67	A	3060	A
USGS	15266110	2018-05-21 03:00	AKDT	7.67	A	3060	A
USGS	15266110	2018-05-21 03:15	AKDT	7.67	A	3060	A
USGS	15266110	2018-05-21 03:30	AKDT	7.66	A	3040	A
USGS	15266110	2018-05-21 03:45	AKDT	7.67	A	3060	A
USGS	15266110	2018-05-21 04:00	AKDT	7.67	A	3060	A
USGS	15266110	2018-05-21 04:15	AKDT	7.67	A	3060	A
USGS	15266110	2018-05-21 04:30	AKDT	7.66	A	3040	A
USGS	15266110	2018-05-21 04:45	AKDT	7.67	A	3060	A
USGS	15266110	2018-05-21 05:00	AKDT	7.67	A	3060	A
USGS	15266110	2018-05-21 05:15	AKDT	7.66	A	3040	A
USGS	15266110	2018-05-21 05:30	AKDT	7.66	A	3040	A
USGS	15266110	2018-05-21 05:45	AKDT	7.67	A	3060	A
USGS	15266110	2018-05-21 06:00	AKDT	7.67	A	3060	A
USGS	15266110	2018-05-21 06:15	AKDT	7.67	A	3060	A
USGS	15266110	2018-05-21 06:30	AKDT	7.67	A	3060	A
USGS	15266110	2018-05-21 06:45	AKDT	7.67	A	3060	A
USGS	15266110	2018-05-21 07:00	AKDT	7.68	A	3080	A
USGS	15266110	2018-05-21 07:15	AKDT	7.68	A	3080	A
USGS	15266110	2018-05-21 07:30	AKDT	7.68	A	3080	A
USGS	15266110	2018-05-21 07:45	AKDT	7.69	A	3090	A
USGS	15266110	2018-05-21 08:00	AKDT	7.68	A	3080	A
USGS	15266110	2018-05-21 08:15	AKDT	7.68	A	3080	A
USGS	15266110	2018-05-21 08:30	AKDT	7.68	A	3080	A
USGS	15266110	2018-05-21 08:45	AKDT	7.68	A	3080	A
USGS	15266110	2018-05-21 09:00	AKDT	7.69	A	3090	A
USGS	15266110	2018-05-21 09:15	AKDT	7.69	A	3100	A
USGS	15266110	2018-05-21 09:30	AKDT	7.70	A	3110	A
USGS	15266110	2018-05-21 09:45	AKDT	7.70	A	3110	A
USGS	15266110	2018-05-21 10:00	AKDT	7.71	A	3130	A
USGS	15266110	2018-05-21 10:15	AKDT	7.70	A	3110	A
USGS	15266110	2018-05-21 10:30	AKDT	7.71	A	3130	A
USGS	15266110	2018-05-21 10:45	AKDT	7.70	A	3110	A
USGS	15266110	2018-05-21 11:00	AKDT	7.71	A	3130	A
USGS	15266110	2018-05-21 11:15	AKDT	7.71	A	3130	A
USGS	15266110	2018-05-21 11:30	AKDT	7.72	A	3150	A
USGS	15266110	2018-05-21 11:45	AKDT	7.72	A	3150	A
USGS	15266110	2018-05-21 12:00	AKDT	7.72	A	3150	A
USGS	15266110	2018-05-21 12:15	AKDT	7.72	A	3150	A
USGS	15266110	2018-05-21 12:30	AKDT	7.72	A	3150	A
USGS	15266110	2018-05-21 12:45	AKDT	7.72	A	3150	A
USGS	15266110	2018-05-21 13:00	AKDT	7.71	A	3130	A
USGS	15266110	2018-05-21 13:15	AKDT	7.72	A	3150	A
USGS	15266110	2018-05-21 13:30	AKDT	7.70	A	3110	A
USGS	15266110	2018-05-21 13:45	AKDT	7.71	A	3130	A
USGS	15266110	2018-05-21 14:00	AKDT	7.72	A	3150	A
USGS	15266110	2018-05-21 14:15	AKDT	7.71	A	3130	A
USGS	15266110	2018-05-21 14:30	AKDT	7.71	A	3130	A
USGS	15266110	2018-05-21 14:45	AKDT	7.72	A	3150	A
USGS	15266110	2018-05-21 15:00	AKDT	7.72	A	3150	A
USGS	15266110	2018-05-21 15:15	AKDT	7.72	A	3150	A
USGS	15266110	2018-05-21 15:30	AKDT	7.72	A	3150	A
USGS	15266110	2018-05-21 15:45	AKDT	7.72	A	3150	A
USGS	15266110	2018-05-21 16:00	AKDT	7.72	A	3150	A
USGS	15266110	2018-05-21 16:15	AKDT	7.72	A	3150	A
USGS	15266110	2018-05-21 16:30	AKDT	7.72	A	3150	A
USGS	15266110	2018-05-21 16:45	AKDT	7.72	A	3150	A
USGS	15266110	2018-05-21 17:00	AKDT	7.72	A	3150	A
USGS	15266110	2018-05-21 17:15	AKDT	7.72	A	3150	A
USGS	15266110	2018-05-21 17:30	AKDT	7.72	A	3150	A
USGS	15266110	2018-05-21 17:45	AKDT	7.72	A	3150	A
USGS	15266110	2018-05-21 18:00	AKDT	7.72	A	3150	A
USGS	15266110	2018-05-21 18:15	AKDT	7.72	A	3150	A
USGS	15266110	2018-05-21 18:30	AKDT	7.72	A	3150	A
USGS	15266110	2018-05-21 18:45	AKDT	7.73	A	3170	A
USGS	15266110	2018-05-21 19:00	AKDT	7.72	A	3150	A
USGS	15266110	2018-05-21 19:15	AKDT	7.73	A	3170	A
USGS	15266110	2018-05-21 19:30	AKDT	7.73	A	3170	A
USGS	15266110	2018-05-21 19:45	AKDT	7.73	A	3170	A
USGS	15266110	2018-05-21 20:00	AKDT	7.72	A	3150	A
USGS	15266110	2018-05-21 20:15	AKDT	7.72	A	3150	A
USGS	15266110	2018-05-21 20:30	AKDT	7.73	A	3170	A
USGS	15266110	2018-05-21 20:45	AKDT	7.74	A	3190	A
USGS	15266110	2018-05-21 21:00	AKDT	7.74	A	3190	A
USGS	15266110	2018-05-21 21:15	AKDT	7.74	A	3190	A
USGS	15266110	2018-05-21 21:30	AKDT	7.73	A	3170	A
USGS	15266110	2018-05-21 21:45	AKDT	7.74	A	3190	A
USGS	15266110	2018-05-21 22:00	AKDT	7.74	A	3190	A
USGS	15266110	2018-05-21 22:15	AKDT	7.74	A	3190	A
USGS	15266110	2018-05-21 22:30	AKDT	7.74	A	3190	A
USGS	15266110	2018-05-21 22:45	AKDT	7.74	A	3190	A
USGS	15266110	2018-05-21 23:00	AKDT	7.74	A	3190	A
USGS	15266110	2018-05-21 23:15	AKDT	7.75	A	3210	A
USGS	15266110	2018-05-21 23:30	AKDT	7.74	A	3190	A
USGS	15266110	2018-05-21 23:45	AKDT	7.74	A	3190	A
USGS	15266110	2018-05-22 00:00	AKDT	7.75	A	3210	A
USGS	15266110	2018-05-22 00:15	AKDT	7.74	A	3190	A
USGS	15266110	2018-05-22 00:30	AKDT	7.74	A	3190	A
USGS	15266110	2018-05-22 00:45	AKDT	7.74	A	3190	A
USGS	15266110	2018-05-22 01:00	AKDT	7.74	A	3190	A
USGS	15266110	2018-05-22 01:15	AKDT	7.74	A	3190	A
USGS	15266110	2018-05-22 01:30	AKDT	7.74	A	3190	A
USGS	15266110	2018-05-22 01:45	AKDT	7.74	A	3190	A
USGS	15266110	2018-05-22 02:00	AKDT	7.74	A	3190	A
USGS	15266110	2018-05-22 02:15	AKDT	7.74	A	3190	A
USGS	15266110	2018-05-22 02:30	AKDT	7.74	A	3190	A
USGS	15266110	2018-05-22 02:45	AKDT	7.74	A	3190	A
USGS	15266110	2018-05-22 03:00	AKDT	7.74	A	3190	A
USGS	15266110	2018-05-22 03:15	AKDT	7.74	A	3190	A
USGS	15266110	2018-05-22 03:30	AKDT	7.74	A	3190	A
USGS	15266110	2018-05-22 03:45	AKDT	7.74	A	3190	A
USGS	15266110	2018-05-22 04:00	AKDT	7.74	A	3190	A
USGS	15266110	2018-05-22 04:15	AKDT	7.74	A	3190	A
USGS	15266110	2018-05-22 04:30	AKDT	7.74	A	3190	A
USGS	15266110	2018-05-22 04:45	AKDT	7.74	A	3190	A
USGS	15266110	2018-05-22 05:00	AKDT	7.74	A	3190	A
USGS	15266110	2018-05-22 05:15	AKDT	7.75	A	3210	A
USGS	15266110	2018-05-22 05:30	AKDT	7.75	A	3210	A
USGS	15266110	2018-05-22 05:45	AKDT	7.74	A	3190	A
USGS	15266110	2018-05-22 06:00	AKDT	7.75	A	3210	A
USGS	15266110	2018-05-22 06:15	AKDT	7.74	A	3190	A
USGS	15266110	2018-05-22 06:30	AKDT	7.75	A	3210	A
USGS	15266110	2018-05-22 06:45	AKDT	7.75	A	3210	A
USGS	15266110	2018-05-22 07:00	AKDT	7.75	A	3210	A
USGS	15266110	2018-05-22 07:15	AKDT	7.75	A	3210	A
USGS	15266110	2018-05-22 07:30	AKDT	7.75	A	3210	A
USGS	15266110	2018-05-22 07:45	AKDT	7.75	A	3210	A
USGS	15266110	2018-05-22 08:00	AKDT	7.74	A	3190	A
USGS	15266110	2018-05-22 08:15	AKDT	7.75	A	3210	A
USGS	15266110	2018-05-22 08:30	AKDT	7.75	A	3210	A
USGS	15266110	2018-05-22 08:45	AKDT	7.75	A	3210	A
USGS	15266110	2018-05-22 09:00	AKDT	7.75	A	3210	A
USGS	15266110	2018-05-22 09:15	AKDT	7.75	A	3210	A
USGS	15266110	2018-05-22 09:30	AKDT	7.77	A	3250	A
USGS	15266110	2018-05-22 09:45	AKDT	7.76	A	3230	A
USGS	15266110	2018-05-22 10:00	AKDT	7.76	A	3230	A
USGS	15266110	2018-05-22 10:15	AKDT	7.76	A	3230	A
USGS	15266110	2018-05-22 10:30	AKDT	7.77	A	3250	A
USGS	15266110	2018-05-22 10:45	AKDT	7.77	A	3250	A
USGS	15266110	2018-05-22 11:00	AKDT	7.77	A	3250	A
USGS	15266110	2018-05-22 11:15	AKDT	7.77	A	3250	A
USGS	15266110	2018-05-22 11:30	AKDT	7.77	A	3250	A
USGS	15266110	2018-05-22 11:45	AKDT	7.78	A	3270	A
USGS	15266110	2018-05-22 12:00	AKDT	7.78	A	3270	A
USGS	15266110	2018-05-22 12:15	AKDT	7.78	A	3270	A
USGS	15266110	2018-05-22 12:30	AKDT	7.76	A	3230	A
USGS	15266110	2018-05-22 12:45	AKDT	7.78	A	3270	A
USGS	15266110	2018-05-22 13:00	AKDT	7.78	A	3270	A
USGS	15266110	2018-05-22 13:15	AKDT	7.78	A	3270	A
USGS	15266110	2018-05-22 13:30	AKDT	7.77	A	3250	A
USGS	15266110	2018-05-22 13:45	AKDT	7.81	A	3330	A
USGS	15266110	2018-05-22 14:00	AKDT	7.78	A	3270	A
USGS	15266110	2018-05-22 14:15	AKDT	7.78	A	3270	A
USGS	15266110	2018-05-22 14:30	AKDT	7.78	A	3270	A
USGS	15266110	2018-05-22 14:45	AKDT	7.78	A	3270	A
USGS	15266110	2018-05-22 15:00	AKDT	7.79	A	3290	A
USGS	15266110	2018-05-22 15:15	AKDT	7.79	A	3290	A
USGS	15266110	2018-05-22 15:30	AKDT	7.79	A	3290	A
USGS	15266110	2018-05-22 15:45	AKDT	7.79	A	3290	A
USGS	15266110	2018-05-22 16:00	AKDT	7.79	A	3290	A
USGS	15266110	2018-05-22 16:15	AKDT	7.79	A	3290	A
USGS	15266110	2018-05-22 16:30	AKDT	7.80	A	3310	A
USGS	15266110	2018-05-22 16:45	AKDT	7.80	A	3310	A
USGS	15266110	2018-05-22 17:00	AKDT	7.80	A	3310	A
USGS	15266110	2018-05-22 17:15	AKDT	7.80	A	3310	A
USGS	15266110	2018-05-22 17:30	AKDT	7.81	A	3330	A
USGS	15266110	2018-05-22 17:45	AKDT	7.81	A	3330	A
USGS	15266110	2018-05-22 18:00	AKDT	7.80	A	3310	A
USGS	15266110	2018-05-22 18:15	AKDT	7.81	A	3330	A
USGS	15266110	2018-05-22 18:30	AKDT	7.81	A	3330	A
USGS	15266110	2018-05-22 18:45	AKDT	7.81	A	3330	A
USGS	15266110	2018-05-22 19:00	AKDT	7.81	A	3330	A
USGS	15266110	2018-05-22 19:15	AKDT	7.80	A	3310	A
USGS	15266110	2018-05-22 19:30	AKDT	7.80	A	3310	A
USGS	15266110	2018-05-22 19:45	AKDT	7.80	A	3310	A
USGS	15266110	2018-05-22 20:00	AKDT	7.80	A	3310	A
USGS	15266110	2018-05-22 20:15	AKDT	7.80	A	3310	A
USGS	15266110	2018-05-22 20:30	AKDT	7.81	A	3330	A
USGS	15266110	2018-05-22 20:45	AKDT	7.80	A	3310	A
USGS	15266110	2018-05-22 21:00	AKDT	7.80	A	3310	A
USGS	15266110	2018-05-22 21:15	AKDT	7.80	A	3310	A
USGS	15266110	2018-05-22 21:30	AKDT	7.81	A	3330	A
USGS	15266110	2018-05-22 21:45	AKDT	7.81	A	3330	A
USGS	15266110	2018-05-22 22:00	AKDT	7.81	A	3330	A
USGS	15266110	2018-05-22 22:15	AKDT	7.81	A	3330	A
USGS	15266110	2018-05-22 22:30	AKDT	7.81	A	3330	A
USGS	15266110	2018-05-22 22:45	AKDT	7.81	A	3330	A
USGS	15266110	2018-05-22 23:00	AKDT	7.82	A	3350	A
USGS	15266110	2018-05-22 23:15	AKDT	7.81	A	3330	A
USGS	15266110	2018-05-22 23:30	AKDT	7.81	A	3330	A
USGS	15266110	2018-05-22 23:45	AKDT	7.82	A	3350	A
USGS	15266110	2018-05-23 00:00	AKDT	7.82	A	3350	A
USGS	15266110	2018-05-23 00:15	AKDT	7.82	A	3350	A
USGS	15266110	2018-05-23 00:30	AKDT	7.81	A	3330	A
USGS	15266110	2018-05-23 00:45	AKDT	7.82	A	3350	A
USGS	15266110	2018-05-23 01:00	AKDT	7.82	A	3350	A
USGS	15266110	2018-05-23 01:15	AKDT	7.82	A	3350	A
USGS	15266110	2018-05-23 01:30	AKDT	7.83	A	3370	A
USGS	15266110	2018-05-23 01:45	AKDT	7.83	A	3370	A
USGS	15266110	2018-05-23 02:00	AKDT	7.82	A	3350	A
USGS	15266110	2018-05-23 02:15	AKDT	7.81	A	3330	A
USGS	15266110	2018-05-23 02:30	AKDT	7.82	A	3350	A
USGS	15266110	2018-05-23 02:45	AKDT	7.81	A	3330	A
USGS	15266110	2018-05-23 03:00	AKDT	7.81	A	3330	A
USGS	15266110	2018-05-23 03:15	AKDT	7.81	A	3330	A
USGS	15266110	2018-05-23 03:30	AKDT	7.81	A	3330	A
USGS	15266110	2018-05-23 03:45	AKDT	7.81	A	3330	A
USGS	15266110	2018-05-23 04:00	AKDT	7.82	A	3350	A
USGS	15266110	2018-05-23 04:15	AKDT	7.81	A	3330	A
USGS	15266110	2018-05-23 04:30	AKDT	7.82	A	3350	A
USGS	15266110	2018-05-23 04:45	AKDT	7.82	A	3350	A
USGS	15266110	2018-05-23 05:00	AKDT	7.82	A	3350	A
USGS	15266110	2018-05-23 05:15	AKDT	7.82	A	3350	A
USGS	15266110	2018-05-23 05:30	AKDT	7.81	A	3330	A
USGS	15266110	2018-05-23 05:45	AKDT	7.82	A	3350	A
USGS	15266110	2018-05-23 06:00	AKDT	7.82	A	3350	A
USGS	15266110	2018-05-23 06:15	AKDT	7.82	A	3350	A
USGS	15266110	2018-05-23 06:30	AKDT	7.83	A	3370	A
USGS	15266110	2018-05-23 06:45	AKDT	7.82	A	3350	A
USGS	15266110	2018-05-23 07:00	AKDT	7.82	A	3350	A
USGS	15266110	2018-05-23 07:15	AKDT	7.82	A	3350	A
USGS	15266110	2018-05-23 07:30	AKDT	7.82	A	3350	A
USGS	15266110	2018-05-23 07:45	AKDT	7.83	A	3370	A
USGS	15266110	2018-05-23 08:00	AKDT	7.82	A	3350	A
USGS	15266110	2018-05-23 08:15	AKDT	7.82	A	3350	A
USGS	15266110	2018-05-23 08:30	AKDT	7.82	A	3350	A
USGS	15266110	2018-05-23 08:45	AKDT	7.82	A	3350	A
USGS	15266110	2018-05-23 09:00	AKDT	7.83	A	3370	A
USGS	15266110	2018-05-23 09:15	AKDT	7.83	A	3370	A
USGS	15266110	2018-05-23 09:30	AKDT	7.83	A	3370	A
USGS	15266110	2018-05-23 09:45	AKDT	7.84	A	3390	A
USGS	15266110	2018-05-23 10:00	AKDT	7.84	A	3390	A
USGS	15266110	2018-05-23 10:15	AKDT	7.85	A	3410	A
USGS	15266110	2018-05-23 10:30	AKDT	7.85	A	3410	A
USGS	15266110	2018-05-23 10:45	AKDT	7.85	A	3410	A
USGS	15266110	2018-05-23 11:00	AKDT	7.85	A	3410	A
USGS	15266110	2018-05-23 11:15	AKDT	7.85	A	3410	A
USGS	15266110	2018-05-23 11:30	AKDT	7.85	A	3410	A
USGS	15266110	2018-05-23 11:45	AKDT	7.85	A	3410	A
USGS	15266110	2018-05-23 12:00	AKDT	7.85	A	3410	A
USGS	15266110	2018-05-23 12:15	AKDT	7.85	A	3410	A
USGS	15266110	2018-05-23 12:30	AKDT	7.86	A	3430	A
USGS	15266110	2018-05-23 12:45	AKDT	7.86	A	3430	A
USGS	15266110	2018-05-23 13:00	AKDT	7.85	A	3410	A
USGS	15266110	2018-05-23 13:15	AKDT	7.86	A	3430	A
USGS	15266110	2018-05-23 13:30	AKDT	7.86	A	3430	A
USGS	15266110	2018-05-23 13:45	AKDT	7.86	A	3430	A
USGS	15266110	2018-05-23 14:00	AKDT	7.85	A	3410	A
USGS	15266110	2018-05-23 14:15	AKDT	7.86	A	3430	A
USGS	15266110	2018-05-23 14:30	AKDT	7.87	A	3450	A
USGS	15266110	2018-05-23 14:45	AKDT	7.87	A	3450	A
USGS	15266110	2018-05-23 15:00	AKDT	7.87	A	3450	A
USGS	15266110	2018-05-23 15:15	AKDT	7.88	A	3470	A
USGS	15266110	2018-05-23 15:30	AKDT	7.87	A	3450	A
USGS	15266110	2018-05-23 15:45	AKDT	7.88	A	3470	A
USGS	15266110	2018-05-23 16:00	AKDT	7.87	A	3450	A
USGS	15266110	2018-05-23 16:15	AKDT	7.87	A	3450	A
USGS	15266110	2018-05-23 16:30	AKDT	7.87	A	3450	A
USGS	15266110	2018-05-23 16:45	AKDT	7.88	A	3470	A
USGS	15266110	2018-05-23 17:00	AKDT	7.87	A	3450	A
USGS	15266110	2018-05-23 17:15	AKDT	7.87	A	3450	A
USGS	15266110	2018-05-23 17:30	AKDT	7.87	A	3450	A
USGS	15266110	2018-05-23 17:45	AKDT	7.88	A	3470	A
USGS	15266110	2018-05-23 18:00	AKDT	7.88	A	3470	A
USGS	15266110	2018-05-23 18:15	AKDT	7.89	A	3490	A
USGS	15266110	2018-05-23 18:30	AKDT	7.88	A	3470	A
USGS	15266110	2018-05-23 18:45	AKDT	7.88	A	3470	A
USGS	15266110	2018-05-23 19:00	AKDT	7.88	A	3470	A
USGS	15266110	2018-05-23 19:15	AKDT	7.88	A	3470	A
USGS	15266110	2018-05-23 19:30	AKDT	7.88	A	3470	A
USGS	15266110	2018-05-23 19:45	AKDT	7.88	A	3470	A
